Income,Sex,Marital,Age,Education,Occupation,Live,Dual,Person,Person under 18,Householder,Hometype,Ethnic,Language
0,male,single or never married,18 thru 24,college graduate,sales worker,one to three years,not married,two,none,rent,apartment,white,english
0,female,living together or not married,25 thru 34,graduated high school,unemployed,more than ten years,not married,three,none,own,house,white,english
1,male,single or never married,25 thru 34,1 to 3 years of college,professional/managerial,more than ten years,not married,one,none,rent,apartment,white,english
1,male,married,65 and over,college graduate,professional/managerial,more than ten years,no,one,none,own,house,white,english
1,female,married,45 thru 54,1 to 3 years of college,professional/managerial,more than ten years,yes,two,none,rent,house,white,english
1,female,single or never married,18 thru 24,1 to 3 years of college,student or hs or college,more than ten years,not married,four,one,live with parents/family,house,white,english
1,female,married,55 thru 64,graduated high school,homemaker,more than ten years,no,two,none,own,mobile home,white,english
1,male,single or never married,18 thru 24,graduated high school,student or hs or college,four to six years,not married,six,two,live with parents/family,house,hispanic,spanish
0,female,single or never married,25 thru 34,grad study,sales worker,more than ten years,not married,four,none,live with parents/family,house,white,english
0,female,single or never married,18 thru 24,graduated high school,professional/managerial,one to three years,not married,five,none,own,house,pacific islander,english
0,female,single or never married,18 thru 24,graduated high school,sales worker,more than ten years,not married,one,none,rent,apartment,white,english
0,male,single or never married,25 thru 34,college graduate,professional/managerial,less than one year,not married,three,none,rent,house,white,english
1,female,divorced or separated,25 thru 34,grad study,professional/managerial,more than ten years,not married,three,one,own,house,hispanic,english
1,male,married,35 thru 44,college graduate,sales worker,more than ten years,yes,three,none,rent,house,white,
1,male,living together or not married,35 thru 44,1 to 3 years of college,sales worker,more than ten years,not married,three,none,own,house,white,english
1,female,married,25 thru 34,graduated high school,professional/managerial,more than ten years,yes,two,none,rent,apartment,black,english
0,female,divorced or separated,25 thru 34,1 to 3 years of college,professional/managerial,more than ten years,not married,one,none,rent,house,black,english
1,male,married,55 thru 64,college graduate,retired,more than ten years,no,two,none,own,house,white,english
1,female,single or never married,18 thru 24,1 to 3 years of college,professional/managerial,seven to ten years,not married,one,none,own,house,white,english
1,male,married,35 thru 44,college graduate,professional/managerial,more than ten years,yes,two,none,own,house,white,english
1,male,married,65 and over,college graduate,retired,more than ten years,no,two,none,own,house,white,english
1,male,divorced or separated,25 thru 34,1 to 3 years of college,professional/managerial,one to three years,not married,one,none,own,house,white,english
1,female,single or never married,35 thru 44,grad study,professional/managerial,one to three years,not married,one,none,rent,condominium,white,english
1,male,married,35 thru 44,college graduate,professional/managerial,more than ten years,yes,two,none,own,house,white,english
1,female,single or never married,25 thru 34,college graduate,professional/managerial,more than ten years,not married,one,none,rent,apartment,black,english
0,female,married,18 thru 24,graduated high school,military,more than ten years,yes,three,one,rent,apartment,white,english
0,female,widowed,55 thru 64,grades 9 to 11,retired,more than ten years,not married,two,none,own,house,white,english
1,female,married,55 thru 64,graduated high school,homemaker,more than ten years,yes,two,none,own,house,white,english
1,female,married,45 thru 54,grad study,professional/managerial,more than ten years,yes,four,two,own,house,white,english
1,female,married,45 thru 54,1 to 3 years of college,clerical/service worker,more than ten years,yes,three,none,own,house,white,english
0,female,widowed,65 and over,1 to 3 years of college,homemaker,more than ten years,not married,one,none,rent,apartment,white,english
1,male,single or never married,18 thru 24,graduated high school,sales worker,more than ten years,not married,one,none,rent,apartment,white,english
1,female,married,65 and over,graduated high school,retired,more than ten years,no,two,none,own,house,white,english
0,male,single or never married,18 thru 24,,factory worker/laborer/driver,more than ten years,not married,three,none,rent,condominium,black,english
1,female,widowed,65 and over,grad study,retired,more than ten years,not married,two,none,own,house,white,english
0,male,single or never married,18 thru 24,college graduate,professional/managerial,less than one year,not married,one,none,rent,house,white,english
0,female,widowed,65 and over,1 to 3 years of college,retired,more than ten years,not married,one,none,own,house,black,english
1,female,married,18 thru 24,1 to 3 years of college,student or hs or college,seven to ten years,no,three,one,rent,apartment,white,english
1,male,single or never married,25 thru 34,1 to 3 years of college,professional/managerial,more than ten years,not married,three,none,live with parents/family,house,white,
1,male,living together or not married,35 thru 44,college graduate,professional/managerial,one to three years,not married,two,none,rent,apartment,white,english
1,female,married,65 and over,grades 9 to 11,retired,more than ten years,no,two,none,own,condominium,white,english
0,female,widowed,65 and over,graduated high school,retired,more than ten years,not married,two,none,rent,apartment,white,english
0,female,single or never married,25 thru 34,1 to 3 years of college,professional/managerial,,not married,two,none,own,mobile home,white,english
0,male,single or never married,35 thru 44,1 to 3 years of college,factory worker/laborer/driver,more than ten years,not married,one,none,rent,apartment,white,english
1,female,married,65 and over,graduated high school,homemaker,more than ten years,no,two,none,own,,white,english
1,female,married,45 thru 54,1 to 3 years of college,homemaker,more than ten years,no,three,none,own,house,white,english
